area,price
-1.1844226656455057,0.22989615903522181
0.23842871291979187,0.843511676384391
-1.0851539648153685,-0.006331411024082743
1.0656678865042672,-0.6199469283732519
1.0987574534476463,1.431199777507539
-0.09246695651399825,-0.8187237861060813
-0.7211687284381995,0.18380297463340628
0.47005568152344496,-0.7150141212019964
-1.1844226656455057,-1.031904763964478
-1.2836913664756426,0.14635226230693119
0.9994887526175091,-0.6919675290010887
1.2642052881645414,-0.6055428082476846
0.13916001208965484,-0.8360087302567621
0.20533914597641287,-0.7467031854782445
-1.71385573673957,-1.0290239399393646
0.13916001208965484,0.7081129472040579
0.10607044514627582,-0.8187237861060813
3.448116706427556,-0.2022274447317987
-0.2248252242875143,0.5899991621744056
-0.7873478623249576,-0.9570033393115279
0.7016826501270981,1.1171899587701706
1.0325783195608882,-0.663159288749954
-0.5888104606646835,-0.896506034784145
0.10607044514627582,0.6937088270784906
2.2568922964659115,4.395567699349299
-0.29100435817427234,0.5439059777725901
1.1980261542777833,-0.6746825848504079
-0.25791479123089334,-0.8676977945330103
3.415027139484177,2.9292282705665436
-0.15864609040075628,-0.8734594425832373
0.3376974137499289,1.0019569977656317
1.5289218237115734,-0.5565687998207556
0.2715182798631709,-0.6257085764234789
0.734772217070477,-0.7870347218298331
0.13916001208965484,0.7599677796561003
1.4958322567681943,2.4827005466739553
2.6539670997864597,-0.43845501479110327
-1.0189748309286106,0.2731085194119239
0.7678617840138561,-0.7870347218298331
1.9590861939755004,-0.5565687998207556
-0.8535269962117156,0.12906731815625036
-0.12555652345737725,1.0192419419163126
-1.1844226656455057,-0.9858115795626626
-0.8204374292683365,0.5352635056972497
-1.6476766028528118,-0.37219606221349344
-0.8204374292683365,-0.8993868588092585
0.40387654763668696,1.5550752105874182
-1.3498705003624007,-0.03513965127521745
-0.4233626259477884,0.6101649303501999
-0.19173565734413528,0.5755950420488383
-0.5226313267779255,-0.9627649873617549
0.10607044514627582,-0.8763402666083507
0.40387654763668696,0.9789104055647241
-0.29100435817427234,-0.8619361464827834
0.668593083183719,1.725043828069113
-1.1844226656455057,-0.9886924035877761
-0.6880791614948205,0.4632429050694129
-1.1844226656455057,-0.9915732276128896
-1.4822287681359168,-1.0635938282407262
-0.15864609040075628,0.8291075562588236
-1.4822287681359168,-1.0578321801904993
-0.32409392511765134,-0.8590553224576699
-0.4564521928911674,-0.8763402666083507
0.503145248466824,-0.7207757692522233
0.10607044514627582,0.7484444835556464
0.2715182798631709,-0.7582264815786984
0.602413949296961,-0.798558017930287
1.7274592253718475,-0.5392838556700748
0.668593083183719,1.1920913834231208
-0.29100435817427234,0.7455636595305329
-0.4564521928911674,0.4718853771447533
0.40387654763668696,0.941459693238249
0.2715182798631709,-0.7956771939051736
-0.09246695651399825,1.0566926542427877
-0.6549895945514415,0.2731085194119239
-0.35718349206103034,0.45748125701918596
0.7016826501270981,1.120070782795284
-0.19173565734413528,-0.8619361464827834
0.503145248466824,2.8744926140893874
0.8009513509572351,-0.7697497776791523
0.10607044514627582,-0.7812730737796062
-0.12555652345737725,-0.8273662581814217
0.536234815410203,1.0048378217907452
-0.19173565734413528,-0.902267682834372
-0.15864609040075628,-0.7668689536540388
-1.8131244375697069,-1.129852780818336
-1.581497468966054,-1.0751171243411801
0.0398913112595178,-0.8158429620809678
-0.5226313267779255,-0.951241691261301
0.00680174431613879,-0.7783922497544927
-0.026287822627240224,-0.8331279062316487
-0.4233626259477884,-0.8158429620809678
-0.32409392511765134,-0.9051485068594854
-0.12555652345737725,1.0855008944939224
-0.09246695651399825,0.5813566900990652
0.8009513509572351,1.2353037437998229
-1.0851539648153685,-0.06394789152635215
0.00680174431613879,0.9933145256902914
0.8671304848439931,-0.7034908251015426
-0.9527956970418526,-1.0059773477384568
-1.2836913664756426,-0.08987530775237337
-0.5226313267779255,0.3480099440648741
-1.0189748309286106,0.19820709475897363
-0.12555652345737725,0.6649005868273559
-0.29100435817427234,0.549667625822817
1.9590861939755004,1.903654917626148
-1.0851539648153685,-0.4931906712682592
-0.059377389570619235,-0.8129621380558544
-0.35718349206103034,0.4632429050694129
-0.32409392511765134,0.43731548884339166
1.1649365873344042,1.3879874171308368
0.536234815410203,-0.755345657553585
0.2715182798631709,1.474412137884241
0.536234815410203,1.0595734782679012
-0.026287822627240224,0.7138745952542848
-0.9527956970418526,-0.9627649873617549
-1.8131244375697069,-0.19070414863134483
-1.581497468966054,-0.36067276611303956
-0.8204374292683365,-0.9339567471106202
-0.6880791614948205,0.26158522331147
0.2715182798631709,-0.8129621380558544
0.6355035162403401,1.0365268860669934
0.23842871291979187,-0.7870347218298331
-0.5226313267779255,0.6101649303501999
0.9994887526175091,1.621334163165028
0.37078698069330795,-0.853293674407443
-0.059377389570619235,0.7138745952542848
2.521608832012944,0.0023110610512576675
1.1649365873344042,2.1024317753589776
0.20533914597641287,-0.7438223614531311
-0.6549895945514415,0.22701533501010834
-0.6880791614948205,0.23565780708544876
0.536234815410203,-0.7150141212019964
-0.39027305900440934,-0.9137909789348259
-0.2248252242875143,0.696589651103604
-0.5557208937213044,1.0077186458158587
-0.6549895945514415,-0.896506034784145
-1.4160496342491589,0.43731548884339166
1.4627426898248153,-0.608423632272798
0.3376974137499289,1.2583503360007307
0.3046078468065499,-0.8187237861060813
-0.29100435817427234,0.941459693238249
-1.0520643978719897,-0.994454051638003
0.8009513509572351,-0.6833250569257483
-0.09246695651399825,1.1776872632975535
0.3046078468065499,-0.7668689536540388
-0.8204374292683365,0.15787555840738507
-1.2506017995322638,-0.13308766812907544
0.23842871291979187,0.9933145256902914
0.602413949296961,-0.7783922497544927
0.2715182798631709,0.9529829893387028
0.10607044514627582,-0.5450455037203017
-0.19173565734413528,-0.8072004900056274
-1.8131244375697069,-0.45862078296689757
-0.059377389570619235,-0.8619361464827834
0.0398913112595178,-0.5306413835947343
1.4958322567681943,-0.5738537439714364
1.7605487923152265,-0.5853770400718903
-0.32409392511765134,-0.8705786185581238
-1.1844226656455057,-0.08987530775237337
0.23842871291979187,0.9184131010373412
-1.8131244375697069,-0.43845501479110327
-0.32409392511765134,-0.8360087302567621
0.13916001208965484,1.223780447699369
-0.4233626259477884,-0.8849827386836912
-0.7211687284381995,-0.9339567471106202
0.07298087820289681,0.7714910757565542
-0.6880791614948205,0.26734687136169694
-1.4491392011925377,-1.0203814678640242
-1.0189748309286106,0.0772124857042079
-1.2506017995322638,-0.12444519605373502
-1.0189748309286106,0.14347143828181771
-0.2248252242875143,-0.896506034784145
-1.0520643978719897,-0.9339567471106202
-1.0189748309286106,0.03688094935261931
1.5289218237115734,2.350182641518736
-0.7211687284381995,0.212611214884541
-0.9858852639852316,0.3825798323662357
0.3046078468065499,-0.8072004900056274
-0.9197061300984736,-0.8446512023321026
-1.6476766028528118,-0.17918085253089094
0.9333096187307511,-0.7582264815786984
-1.1844226656455057,-0.06682871555146562
1.4296531228814364,1.5061012021604891
0.40387654763668696,1.2208996236742555
1.3965635559380574,1.8719658533499
0.9333096187307511,-0.6429935205741597
0.7016826501270981,-0.7150141212019964
-0.9197061300984736,0.3307249999141933
-0.059377389570619235,-0.853293674407443
-0.7211687284381995,-0.945480043211074
0.0398913112595178,-0.8619361464827834
-0.059377389570619235,0.5899991621744056
-0.8535269962117156,-0.9915732276128896
0.10607044514627582,-0.8734594425832373
0.2715182798631709,-0.7121332971768829
-0.9197061300984736,-0.9771691074873222
1.3303844220512993,-0.6545168166746136
1.4958322567681943,2.5460786752264517
-0.6880791614948205,-0.9858115795626626
0.43696611458006596,1.1834489113477804
1.2972948551079202,1.7106397079435456
-0.2248252242875143,1.0970241905943763
-0.4233626259477884,0.40850724859225696
-0.7873478623249576,0.19820709475897363
3.5142958403143143,3.2201914971030035
-0.9197061300984736,0.0282384772772789
-0.5557208937213044,-0.9281950990603932
-0.8535269962117156,0.14347143828181771
-0.8866165631550945,0.08873578180466178
-0.5557208937213044,-0.9051485068594854
0.43696611458006596,-0.798558017930287
0.37078698069330795,-0.798558017930287
-1.0189748309286106,0.042642597402846254
-0.6549895945514415,-0.9829307555375492
-1.4491392011925377,-0.2022274447317987
-0.09246695651399825,0.6188074024255403
-1.8131244375697069,-0.4759057271175784
0.503145248466824,1.2900394002769788
-0.25791479123089334,-0.8244854341563083
0.43696611458006596,-0.7639881296289254
-1.4822287681359168,-0.2627247492591816
-0.6880791614948205,-1.0146198198137972
-1.5484079020226749,0.09449742985488871
-1.8131244375697069,-0.4557399589417841
1.1649365873344042,-0.6977291770513157
0.20533914597641287,0.9760295815396106
1.4296531228814364,-0.6401126965490462
0.3376974137499289,2.2061414402630626
-0.4895417598345464,-0.9397183951608471
